segment_id,day_avg,hour_0_avg,hour_1_avg,hour_2_avg,hour_3_avg,hour_4_avg,hour_5_avg,hour_6_avg,hour_7_avg,hour_8_avg,hour_9_avg,hour_10_avg,hour_11_avg,hour_12_avg,hour_13_avg,hour_14_avg,hour_15_avg,hour_16_avg,hour_17_avg,hour_18_avg,hour_19_avg,hour_20_avg,hour_21_avg,hour_22_avg,hour_23_avg
118916924128,50,53,48,50,51,48,50,46,54,49,51,53,48,50,52,51,46,51,50,49,47,51,45,48,45
82812608265,25,25,,,,,,25,23,26,22,25,23,31,23,26,23,23,31,24,23,21,24,29,21
108246614752,59,63,50,,,,53,54,54,70,70,46,49,52,51,60,64,53,64,51,62,59,58,51,91
97576305376,57,47,,,,,,,,60,64,83,61,48,73,60,56,45,48,54,49,65,57,49,56
92241150688,36,42,48,88,55,,,,,39,36,42,33,32,34,26,37,31,28,29,33,33,36,30,42
86905996000,93,81,88,,,,,95,83,91,102,99,92,85,86,87,81,88,94,87,94,114,135,86,104
96972325600,24,27,28,65,,,,18,24,22,20,20,23,23,22,22,22,28,29,22,21,25,17,25,25
76235686624,38,42,47,45,47,42,43,46,38,41,36,38,37,37,38,35,38,38,36,36,35,36,36,38,43
65565377248,35,42,37,39,34,37,47,41,41,38,40,34,30,26,30,26,31,26,40,35,34,39,35,34,31
318230250208,23,,,,,,,,,,,,,,,,,,,,,,,,23
275045696224,53,57,59,61,51,61,53,53,51,50,46,45,45,50,56,52,57,51,51,55,50,60,51,58,64
180556668681,30,27,30,35,41,30,27,37,38,37,26,32,32,33,29,27,32,28,29,25,29,33,27,29,28
125996909280,49,,,,,,,,,,50,,52,49,,,46,49,,,,45,53,,
72142298889,35,34,22,,32,,,,51,61,47,46,38,29,26,30,32,27,35,32,30,40,44,31,24
131768524553,37,,,,,67,,42,40,,35,27,39,48,34,31,,33,,,37,36,36,32,
120661754592,53,54,,,,52,50,50,56,52,46,51,62,61,43,46,49,61,40,47,58,50,68,36,62
274005508832,40,43,37,43,40,39,47,40,39,40,45,43,39,38,36,44,41,35,39,39,36,36,41,39,35
