segment_id,day_avg,hour_0_avg,hour_1_avg,hour_2_avg,hour_3_avg,hour_4_avg,hour_5_avg,hour_6_avg,hour_7_avg,hour_8_avg,hour_9_avg,hour_10_avg,hour_11_avg,hour_12_avg,hour_13_avg,hour_14_avg,hour_15_avg,hour_16_avg,hour_17_avg,hour_18_avg,hour_19_avg,hour_20_avg,hour_21_avg,hour_22_avg,hour_23_avg
314673480416,71,,88,,,,,,,,,66,,117,,81,69,56,33,,,,68,,71
138546519817,40,,,,,,,,38,,24,31,31,,37,34,34,31,,33,,,91,31,
83986760416,36,49,45,55,66,56,51,44,43,48,49,41,39,29,28,41,32,17,8,17,11,17,20,15,32
35601522441,45,,,,,,,,,,42,56,35,,,,41,,49,38,,,,,
64491888393,42,,,,,,,,,,,14,18,19,49,21,,,,,,,102,,
78651605728,60,,,,,,,,,,74,59,,,49,61,,68,58,41,,,,,
240149339913,56,,,,,,,,,,,,,,,,56,,,,,,,,
234814185225,38,,,,,,,,,,40,,,,36,,,,36,,,,35,32,49
127876210441,33,,,,,,,,,,34,,32,28,,27,36,26,,,22,60,40,,
213473566473,39,,,,,,,,,53,,,,45,37,42,,35,40,,,,,39,29
73316451040,53,49,,,,,,,,,56,47,57,50,64,51,61,46,48,44,,44,,83,
192132947721,31,28,,,,,54,62,15,34,33,37,19,44,30,28,40,36,18,41,19,17,24,25,30
181462638345,37,40,,,,,,33,,41,36,,,36,,40,,38,,24,27,31,30,,40
128111091465,54,53,52,68,,,66,59,59,57,56,57,50,75,59,53,57,53,51,56,44,45,47,46,53
117440782089,32,28,,,,,,,,26,,31,26,23,,,46,,31,,14,52,,,
112105627401,78,,,,,,,,,171,,,63,64,,,62,,54,64,55,,62,,
106770472713,42,46,,,,,,36,,29,72,40,,28,,,38,,,42,,33,,39,
322726544096,38,69,72,49,,,36,49,35,33,35,44,60,37,33,32,39,43,14,19,36,52,26,38,58
306721080032,40,,,,,,,,52,35,25,38,35,48,36,43,44,44,53,22,20,29,39,,
