segment_id,day_avg,hour_0_avg,hour_1_avg,hour_2_avg,hour_3_avg,hour_4_avg,hour_5_avg,hour_6_avg,hour_7_avg,hour_8_avg,hour_9_avg,hour_10_avg,hour_11_avg,hour_12_avg,hour_13_avg,hour_14_avg,hour_15_avg,hour_16_avg,hour_17_avg,hour_18_avg,hour_19_avg,hour_20_avg,hour_21_avg,hour_22_avg,hour_23_avg
268636799712,46,51,32,,30,35,101,,,32,39,42,55,63,59,44,55,55,37,38,28,73,35,41,49
50130591497,49,,,,,,,,,,,,49,,36,,62,,,,,,,,
304808477408,48,101,,62,,,,,,,41,52,28,,,38,,49,,,,58,39,,
129922777824,56,74,,,,,,,,53,36,,,48,40,81,63,,,,,53,,,40
124587623136,51,,,,,,,,,,,,,62,,45,,,,,,,45,,
119252468448,25,,,,,,,,,,,,,,25,,,,,,,,,,
44795436809,50,,,,,,,,,56,45,,38,,,,82,,36,,,,,,
299473322720,57,,,,,,,,,,,,57,,55,,,,56,68,58,,,53,
73820020489,42,,,,,,,,,,,,,,,,,,,,,,42,,
328497906400,53,45,46,,,,,31,,41,71,,54,,64,42,,55,57,,64,,55,59,45
316753855200,75,63,,,,55,93,,,116,,79,,70,78,66,66,71,65,70,74,95,,,
68484865801,32,,,,,,,,,37,35,34,,65,,,24,20,,,28,30,26,29,27
254443274976,44,45,,,,,,,,,50,43,52,46,48,40,42,31,41,,43,53,41,35,
28789972745,66,,,,,,,,,,,,83,,,,,,,,,,49,,
249108120288,34,31,34,,,,,,35,36,34,34,31,32,38,31,35,31,33,34,35,29,38,32,44
239880904457,45,,,,,,,,68,,,,,39,39,,60,34,53,,20,,,,
223875440393,51,58,68,36,58,58,60,,55,,65,68,52,31,49,52,50,47,58,50,43,50,34,54,56
218540285705,67,58,,49,,,,,,,,,44,,,,,,,94,,,86,,
92174294793,39,,,,,,,,,34,39,30,,35,35,69,36,31,30,,,,,,
278132703968,21,,,,,,,,,,,,,28,27,,22,17,,,,,15,22,
143848120073,44,,,,,,,,,,,,,,,,,,,44,,,,,
127842656009,34,37,,,,,,,,,30,42,37,35,41,34,39,36,,32,30,35,29,36,34
106502037257,33,29,38,56,68,54,,,51,40,39,28,28,34,32,28,29,33,30,35,38,23,15,17,17
327793263328,39,42,,,,,,,,,23,,,,,,38,,,50,,,,,
301117489888,34,,,,,,,,,,,,34,,,,,,,,,,,,
295782335200,76,80,77,91,91,98,98,80,80,78,78,73,76,75,77,76,71,76,70,74,73,79,72,73,90
63820799753,128,,,,,,,,,,,,,,128,,,,,,,,,,
285112025824,61,55,,,,56,,51,45,,55,58,72,65,55,63,58,69,65,67,61,43,55,76,91
274441716448,59,64,,,,,,,52,33,46,82,51,90,51,65,57,51,52,86,50,51,45,44,
269106561760,46,48,,,40,,,,,36,,50,42,41,,44,43,77,,45,45,38,54,46,41
37145026313,55,,,,,,,,,,,,,,54,,,,51,61,,54,,,
242430788320,55,55,,58,60,52,56,,58,60,58,49,57,51,55,50,52,63,54,57,50,47,51,49,58
238437810912,70,56,,,,,,,77,,82,,91,,73,69,62,66,,56,,,59,,
135727694560,85,,,,,,,,,,,88,82,78,,87,,,,74,,,,,95
125057385184,72,72,76,64,98,68,71,85,73,84,74,76,70,71,65,71,74,66,75,72,75,71,69,74,69
109051921120,80,84,,,,,,77,,82,,,84,86,,75,,75,76,87,,89,78,73,
82376147680,82,79,,,,,,,,82,,173,72,,74,65,,83,,,,61,87,,
115863723785,28,,,,,19,,,,,,25,33,29,,43,24,24,26,,,28,32,,
66370683616,67,68,72,76,,,62,69,67,65,68,65,68,60,68,71,62,68,60,68,70,72,72,65,57
280984830688,47,54,41,63,46,45,53,51,72,56,55,61,31,48,53,41,64,53,35,40,51,32,45,55,46
301822132960,17,,,,,,,,,,,,18,,,,,,,,15,,,,
41809092361,24,,,,,,,,,,,,,,,,,,,,,,,,24
227767501536,34,37,28,36,47,29,,41,34,34,55,31,33,24,39,39,30,33,39,40,33,33,37,27,29
56170389257,28,,,,,,,,,,,32,,,,,,34,,,,,20,,
242632367881,43,58,,34,74,,,,61,45,39,51,48,36,54,64,46,53,37,48,34,44,32,42,52
326451086048,32,26,,,,,,54,41,13,43,41,36,27,29,24,28,31,24,36,,32,14,24,
291151823584,8,,,,,,,,,,,,,,10,4,10,,,,,,,,
237297213193,31,40,,,55,,,35,,32,,11,,29,,,,,21,,29,,25,,
251456930528,55,,,,,,,,,,,,,51,,72,23,,68,,,62,,,
197602320137,31,39,,,,,,,42,33,33,26,24,25,30,35,34,33,34,29,,26,28,33,29
245685821193,26,,,,,,,,,32,,,,,34,,,18,32,,12,,,,
235015511817,31,81,50,43,47,,46,,33,41,35,,32,41,,,22,33,,38,34,40,72,,
314841252576,58,,49,,,,,,,51,39,43,89,80,35,60,71,92,,50,52,42,37,,
219010047753,37,,,,,,,,,,,,,,,,,,,,,,,,37
186999119625,30,,,,,,,,,,,28,,,,,,,,32,,,,,
133647572745,44,,,,,,,,,,,47,51,40,,,,,,,,,41,,
128312418057,29,26,,,,,,,,27,,,31,,,,,,,,,,34,,
122977263369,59,58,86,61,,81,,57,64,69,64,56,55,55,51,60,56,71,58,55,53,62,54,55,58
117642108681,25,27,32,44,,,38,61,40,43,32,28,38,21,28,21,19,13,18,19,16,15,14,12,14
112306953993,40,44,37,37,,39,,,,29,37,35,44,33,48,36,44,38,39,37,42,43,39,40,37
322927870688,30,22,29,37,5,26,32,,21,31,38,30,27,35,27,33,39,29,32,24,22,36,31,56,25
226626903817,33,,,,,,,,,53,26,32,43,38,67,47,6,31,36,31,37,15,44,34,21
306922406624,39,36,51,,20,,,,,34,26,24,34,31,37,18,36,56,32,37,51,46,53,55,38
301587251936,36,47,,,,,,,,51,39,31,28,,,36,27,45,,30,45,38,,36,
296252097248,30,35,,,,,,,,,20,,35,25,40,,,,,,,,,27,19
290916942560,50,,,,46,70,58,,93,37,,,,,,81,,,34,5,,60,40,,
240786621152,55,57,,,,,,,,61,57,,58,,49,,62,59,,54,49,55,,45,
274911478496,75,70,61,78,72,,72,82,,78,71,78,71,86,74,84,76,57,73,79,79,85,68,68,103
42949943049,22,,,,,,,,,,23,,,,23,,,,,,20,,,,
37614788361,69,,69,,,,,,,,,,,,,,,,,,,,,,
49493057289,41,,,,,,,,,35,,34,54,41,,33,,,,,60,37,40,,
141532611296,84,70,88,62,,56,87,,89,98,81,86,87,82,89,77,78,83,96,105,78,83,73,91,83
136197456608,42,,,,,,,,,,,,,31,52,,,,,,,,,,46
235451466464,56,57,58,59,88,59,62,62,69,61,57,60,60,59,49,50,66,51,56,55,51,47,49,52,64
98851373792,77,84,100,89,,72,,85,79,81,74,71,69,78,75,76,71,80,82,72,97,78,67,74,71
93516219104,46,,,,,,,,,,,,,,,,50,45,41,47,,,,46,
88181064416,70,,,,,,,,,,,,102,65,,,,,77,65,,29,,,
77510755040,83,,,,,,,,,,86,,,,,85,,100,,,,,,71,
61505290976,85,,,,,,,,,,85,,,,,,,,,,,,,,
264476050144,76,76,85,71,88,86,92,89,79,82,72,74,70,77,79,71,80,76,78,71,74,73,73,75,79
210621439753,56,59,,48,58,,,,,73,53,60,39,73,58,58,55,53,55,42,44,49,56,51,54
259140895456,55,58,72,48,43,78,71,,43,58,58,54,52,50,47,65,53,49,48,62,43,71,53,45,52
293467079392,67,68,63,76,62,,,,,72,64,71,68,62,70,64,64,72,69,50,73,69,67,64,58
205286285065,62,98,61,,,,,,,65,,49,49,,,,,59,,,,52,,74,
253805740768,66,80,66,69,65,66,71,64,113,93,67,62,62,64,59,61,70,61,76,58,60,59,66,61,66
199951130377,52,42,52,,,136,,,,45,,66,61,88,21,,,61,41,,36,24,,,
282830324448,47,47,,,,,,,,,,,,,,,,,,,,,,,
230150119177,49,63,,61,147,38,,49,,,68,46,54,40,44,44,46,60,38,42,42,39,58,55,49
224814964489,48,50,45,77,41,,49,51,38,53,43,30,53,51,36,45,55,50,51,38,38,62,,47,47
219479809801,38,44,,,,,,,,,,,,31,,,54,24,26,,24,28,71,,39
214144655113,25,,,,,,,,,,,,,,,29,,,,,,,,,16
194615975689,86,61,,56,,63,9,44,,48,49,91,,50,31,67,58,58,61,,795,56,59,,75
139452489481,21,,,,,,,,,,,,,,,,21,,,,,,,,
243135431392,41,39,31,31,,47,55,49,43,41,52,53,44,35,43,35,40,62,36,49,35,34,30,41,40
123447025417,9,9,,,,,,,,,,,,,,,,,,,,,,,
107441561353,27,,,,,,,,,,31,,,,,,,,,23,,28,,,
102106406665,48,52,,38,,47,,41,,41,,47,43,52,44,71,49,44,,46,45,38,60,,33
64760323849,45,,,,,,,,,,,,,,,,,,,,45,,,,
275381240544,54,37,36,,,,,32,,,120,56,56,52,75,61,46,49,54,36,22,74,54,54,62
270046085856,66,61,,,,,,,74,70,,55,98,,63,64,68,59,70,66,63,59,60,67,58
189280821001,39,46,37,,,,,,,,,,40,42,,40,,53,32,37,36,31,,,
306519753440,62,60,60,61,56,67,62,,,61,61,58,59,48,60,61,54,61,64,71,61,78,50,57,66
131332063968,65,70,,67,,,59,,67,59,71,66,62,70,61,,63,76,65,60,79,64,67,62,56
120661754592,48,,,,,,,,,48,28,,51,61,,,,,,,,,,,
109991445216,65,61,64,,,,68,,,61,68,68,57,61,70,58,66,62,60,80,70,60,69,62,65
93985981152,65,60,,63,,65,,78,,,48,69,65,,149,49,61,80,35,58,45,56,,58,89
88650826464,56,,,,,,,,,,,,,56,,,,,,,,,,,
83315671776,66,67,65,87,,,63,113,65,63,68,69,66,64,65,69,72,59,69,60,58,60,66,61,66
77980517088,76,83,,109,,78,,86,77,88,97,72,75,77,69,78,80,74,82,86,65,70,68,67,74
150088991456,77,74,,69,70,,,,,80,71,74,79,79,65,72,80,103,69,78,72,68,62,80,130
183945666313,43,,,,,,,,,,,,,,,,,,,,,,,,43
301184598752,51,,,,,,,,,,,,52,,,,,,57,,,43,,,
212970249993,29,12,,,28,,,,,,,34,29,18,,41,29,30,,,10,,,42,
330209182432,54,55,,,,,,,,,,,,,,59,,17,,,97,34,,,
207635095305,29,,,46,25,,,,,,,23,,22,,35,,62,,21,,,,,
290514289376,31,31,35,45,40,46,41,38,16,34,30,29,29,39,26,22,31,36,39,31,30,27,25,28,32
262328566496,70,68,80,81,78,82,79,65,81,79,84,82,74,74,75,66,65,68,67,62,57,62,65,61,69
64860987145,55,,,,,,,,,,,,,55,,,,,,,,,,,
319538873056,64,67,67,65,75,65,68,,,71,76,69,67,60,66,64,64,59,57,48,64,59,61,58,76
196964785929,40,58,38,37,42,41,45,,32,51,42,20,48,42,41,53,58,40,44,66,45,42,36,36,36
214614417161,61,,,,,,,,,,,,,,60,,,,,62,,,,,
209279262473,43,44,,,,,,,,,,,32,54,,,,,,,,28,,,
187938643721,54,60,63,52,,,,,62,46,48,56,56,50,48,55,47,50,52,56,45,49,69,74,58
129251942153,38,,,,,,,,,,,,38,,,,,,,,,,,,
123916787465,23,26,25,21,22,25,21,27,24,20,32,34,20,19,21,20,27,15,19,23,26,24,21,21,26
318532240096,47,43,50,45,40,47,,,51,54,41,46,46,42,64,48,47,42,42,46,54,44,45,66,56
86570704649,26,14,19,,27,40,41,,31,21,26,13,17,18,14,18,69,,18,29,25,19,22,30,25
75900395273,42,38,,,,,,,,,,,,35,,49,,,,51,,,42,44,
191629631241,32,23,31,24,,,,,23,,34,24,58,34,35,25,30,30,34,26,29,26,48,34,34
291856466656,37,43,,,,,,,,26,33,25,45,18,37,84,34,30,27,31,32,33,,,
286521311968,57,,,,,,,,,,,,86,65,,,,,,39,36,61,39,,50
275851002592,71,74,67,53,71,60,66,91,67,89,73,75,64,70,80,74,66,65,75,71,69,77,67,69,84
