segment_id,day_avg,hour_0_avg,hour_1_avg,hour_2_avg,hour_3_avg,hour_4_avg,hour_5_avg,hour_6_avg,hour_7_avg,hour_8_avg,hour_9_avg,hour_10_avg,hour_11_avg,hour_12_avg,hour_13_avg,hour_14_avg,hour_15_avg,hour_16_avg,hour_17_avg,hour_18_avg,hour_19_avg,hour_20_avg,hour_21_avg,hour_22_avg,hour_23_avg
310680503008,54,52,60,69,90,,,,76,79,51,57,57,45,48,50,56,55,38,32,39,81,53,41,49
300010193632,45,47,,,,,,,,46,,40,,45,65,39,44,47,42,34,,,,44,
68048658185,39,31,32,26,34,31,47,41,36,52,29,41,52,47,30,31,32,38,37,45,46,31,48,38,48
289339884256,40,37,37,67,,43,46,,46,51,37,42,42,39,39,27,44,75,29,41,33,29,31,40,42
284004729568,34,,,,,,,,,,48,35,,,,,26,32,27,,35,29,35,,
52043194121,24,,,,,,,,,24,,,,,,,,,,,,,,,
46708039433,40,33,,,,,,72,,,,,,47,,,27,25,,,37,,29,,
267999265504,62,67,60,64,59,55,64,80,69,76,63,65,60,63,60,66,66,68,60,59,62,49,63,65,77
36037730057,41,,,,,,,,,,,,47,50,40,38,45,,,,27,,38,,
30702575369,44,76,,,46,,,,,,,51,,,,,,,30,,32,40,,,
241323492064,39,37,38,35,36,42,39,28,33,36,32,28,31,25,27,29,26,24,148,31,32,26,38,38,44
120997551881,49,90,,,,,,,34,61,37,44,52,41,36,39,44,38,58,34,64,51,49,51,
230653182688,20,,,,,,,,,,,,,,,,,,,,,27,16,,
66437792480,82,,96,,,74,78,84,,,76,91,69,71,93,101,66,83,80,66,71,,116,82,100
150625862368,63,,,,,,,,,,,,,,,,,,,,,63,,,
145290707680,62,,,,,,,,66,,,,,56,,69,,60,65,,62,56,,,
139955552992,67,73,72,75,75,81,99,75,78,75,75,71,73,66,67,64,63,58,43,43,64,65,67,65,70
129285243616,40,,,,,,,,,,,46,40,,,39,35,34,40,,39,,38,60,28
123950088928,33,36,,,,64,,,17,16,25,24,10,32,44,39,39,38,29,,28,,35,64,
113279779552,58,,,,,,,,,63,59,56,,,48,56,60,62,54,,65,60,52,62,60
107944624864,86,85,93,91,85,,82,79,80,85,83,84,72,98,94,88,82,75,77,81,73,86,81,127,79
102609470176,81,87,75,83,104,104,,79,68,73,90,81,78,78,74,81,80,78,78,77,75,79,82,81,82
86604006112,55,,,,,,,,53,,66,66,,63,,53,56,45,45,,,57,,62,
75933696736,73,,,,,,55,,96,,73,,127,74,60,,65,,55,66,69,,,,
46942920457,42,,,,,,,,,,,37,,28,58,39,37,35,,23,116,,27,,
129822114528,55,35,,,,,106,,38,51,47,53,77,48,42,52,80,50,39,31,50,50,80,45,92
213406457609,52,,,,,,,,,,,,,26,,,50,,31,55,,43,,76,98
296285651680,59,100,58,116,53,71,,75,44,39,58,54,45,78,46,48,58,58,77,69,46,43,94,49,35
90093920009,47,,,,,,,,,,,,,,65,30,,,,,35,,51,,
63418146569,32,,,,,,,34,,,17,27,,31,,,28,,,,,60,,,
301687915232,50,,,,,,,,,,,,52,49,49,54,,42,,,,47,,,
208071302921,42,,,,,,,,,,,,46,,38,,,,,,,,,,
119151805152,40,33,39,,,38,46,,43,,28,30,31,41,30,33,62,115,33,,54,31,30,46,35
202736148233,45,,,,54,,,38,,51,32,,47,46,,,75,49,,40,,42,,40,
285615342304,45,58,,,,,,50,,,51,42,41,,42,47,41,40,47,41,40,37,,46,48
197400993545,49,,,,,,,,,,,,,,,,,,,,,,,49,
228573060873,22,,,,,,,,,,,,,15,,,26,,,27,,,,,
74121757408,74,63,82,,,,81,71,73,79,78,73,70,85,86,66,66,71,56,69,64,82,71,63,
212567596809,44,,,,,,,,,,57,,28,,,,,,,,,,,,
207232442121,49,,,,,,,35,46,15,40,39,72,42,80,46,73,26,32,68,42,61,,,27
196562132745,54,60,54,54,45,47,,,86,55,54,50,46,50,45,48,53,50,64,51,54,46,77,48,48
185891823369,35,36,,,,,,26,36,32,35,33,46,28,30,48,55,38,27,40,,38,26,,26
175221513993,35,27,,,,,,,,44,32,30,47,37,,44,26,34,39,30,,38,38,48,30
127205121801,29,,,,,,,,,,,,,,,,32,,26,,,,,,
100529348361,36,43,41,,,,,39,32,35,31,34,37,36,32,33,34,38,31,33,39,40,40,36,33
89859038985,46,60,,,,,,54,,52,38,41,48,35,,36,31,47,44,38,44,51,47,39,62
192065838857,25,29,26,26,,26,23,27,23,27,22,27,27,23,28,20,20,29,27,20,22,27,21,24,29
305815110368,48,65,,,,,,,,,41,,48,33,42,58,,40,,,37,66,48,42,
295144800992,37,46,,,,,,,,43,,32,21,27,58,,24,56,,38,,27,,,
63183265545,60,52,55,74,,53,,62,58,56,57,64,59,,55,62,78,74,58,59,,46,52,60,62
240585294560,60,72,69,91,,,68,49,49,48,88,63,49,48,51,53,99,66,47,50,44,63,62,52,47
47177801481,36,,,,,,84,,,34,27,,36,,,23,20,40,,,32,43,,50,
36507492105,19,,,,,,,,,,,,,,18,,,,,,,,,,20
247128408800,53,40,54,,93,57,59,56,68,49,55,55,53,50,57,49,50,59,55,60,50,47,50,50,58
241793254112,59,76,69,72,70,76,90,67,64,65,76,68,51,34,39,40,57,65,55,36,61,64,65,65,68
151095624416,39,42,,44,55,,46,43,45,35,31,42,35,38,31,36,31,42,33,31,31,38,41,45,58
145760469728,86,100,,,,,,,,,,,95,,78,85,,79,95,97,87,76,86,75,
221090422537,64,71,,,,,81,66,66,60,61,64,61,63,71,65,58,66,51,68,65,56,65,78,
135090160352,42,,42,,56,,53,45,43,43,54,41,40,38,42,37,41,37,42,37,40,39,41,34,39
129755005664,38,50,,,,,,,,,,31,,34,,35,28,,,37,,,35,53,
269609878240,55,,,,,,,,,,,59,56,,,50,,,,52,,,,56,56
92408922848,82,91,,108,,,77,77,88,80,92,76,76,74,82,82,85,76,76,80,82,88,83,,85
87073768160,85,,,,,,,,,,,167,,72,,88,,,74,,69,66,75,,
76403458784,25,31,31,36,35,,47,24,32,10,18,30,25,19,32,22,27,26,22,20,23,26,28,29,28
215755267849,34,,,,,,,,,,,,,32,,,,35,,,,,,,
264274723552,51,60,63,55,61,70,55,61,57,56,55,54,56,49,55,54,51,48,24,27,50,51,49,60,56
176060374793,31,40,25,30,,,,35,35,25,26,50,35,25,17,26,33,28,24,,19,34,35,35,40
87140877024,45,,,,,,,,,,,,,61,,51,37,,,,,,,36,
94455996169,45,,,,,,,,52,,45,39,50,56,,38,40,43,,,,,,,
205084958473,34,,,,,,,31,35,,,48,,,26,37,,34,30,29,33,,,,
287964152544,43,37,45,52,60,,,32,53,53,54,55,48,45,45,36,37,46,40,29,39,40,48,42,42
31742762761,18,,,,,,,,,,,,,18,,,,,,,,,,,
58418536201,25,,,,,,,,,30,,,,,,25,23,,,,,24,,,24
79759154953,45,42,,,,,,,,,,,,,,,,47,,,,,,,
27951111945,31,,,,,,,,,,,29,,32,,35,26,,,,34,,,32,
145190044384,84,90,,79,,,,,,74,,89,77,89,70,84,88,74,93,89,87,86,77,90,74
223707668233,36,32,60,31,53,55,50,31,29,33,35,38,44,30,30,34,39,44,32,35,42,30,36,39,43
218372513545,53,,36,,,62,,,58,77,35,56,47,59,54,49,64,44,53,36,,39,63,47,
213037358857,30,42,37,,,,,32,26,30,29,31,28,29,33,30,28,30,30,27,33,32,34,30,30
207702204169,50,71,42,58,67,67,,44,60,46,54,46,50,54,51,44,38,53,67,42,51,33,48,49,57
197031894793,26,39,44,,38,42,,,,15,26,10,10,21,23,32,17,13,42,27,18,14,30,29,21
181026430729,40,44,40,,50,,,,,,,42,47,31,37,40,35,37,,32,35,41,41,46,60
194414649097,40,56,,32,,,,,,34,31,30,29,47,48,59,49,34,,29,80,,,53,
138345193225,17,,,,,,,,,,,,17,,,,,,,,,,,,
133010038537,32,,,,,,,,,,,,,,,,23,26,,51,,,,,
139854889696,40,,,,,,,,44,36,40,44,38,41,38,38,38,43,39,36,40,42,48,41,41
122339729161,43,,,,,,,,,,,,,,,,,,,,43,,,,
106334265097,38,,,,,,,,,,21,,,,60,,,,,,35,,,,
327625491168,68,55,,,,,,,,,,,,,,,52,80,60,68,58,83,,87,
322290336480,33,35,,50,28,,,27,37,31,36,28,29,31,25,29,36,33,31,31,38,32,24,42,39
311620027104,59,63,62,,,,,,46,55,,64,,106,53,39,50,,57,50,81,52,50,42,54
300949717728,43,47,46,65,51,32,,,51,52,34,41,47,34,41,42,54,49,34,59,42,32,56,,40
68988182281,38,,,,,,,,,,45,,,39,,,38,36,35,30,45,,,,
290279408352,36,28,32,,,,,,28,31,40,59,64,32,10,42,29,35,22,12,30,24,32,33,48
47647563529,22,,,,,,,,,,23,,,,,18,,20,,17,24,,,,24
268938789600,24,20,24,43,,,12,,18,29,20,,30,26,,30,15,10,29,22,41,18,22,25,13
263603634912,51,51,,,,,,,48,50,52,52,67,49,49,48,48,48,50,53,60,50,51,47,45
258268480224,64,57,53,,,,65,96,,67,52,60,,69,65,70,61,71,66,,53,49,72,61,
252933325536,67,,,,,,,,,,,,,,,59,75,,,,,,,,
247598170848,41,64,,,,35,,40,34,,51,66,26,15,30,67,21,30,21,26,39,7,64,69,70
242263016160,77,72,,,,,,,,92,77,77,73,78,74,68,73,77,91,90,,79,70,67,
231592706784,49,,,,,,,,,,,51,,38,,41,,,,,39,,70,39,
189079494409,24,,,,,,,,,,,,,,,,,27,,,21,,,,
134519735008,73,,97,,,,,88,66,94,68,65,74,60,71,81,57,67,104,62,61,60,77,87,64
151565386464,22,,,,,,,,,,,,,,,,22,,,,,,,,
146230231776,81,80,88,,81,,86,92,,88,92,70,82,80,83,90,81,81,72,,85,69,74,72,
135559922400,76,94,69,69,,82,94,82,62,78,75,76,68,76,73,78,71,67,70,66,90,72,70,84,75
114219303648,30,,,,,,,,,,26,24,20,30,,29,22,50,43,21,37,44,27,26,31
108884148960,85,,,,,,,,,,,,,,92,86,90,72,83,,,79,,,84
103548994272,32,37,45,31,36,44,40,36,,41,43,34,23,26,24,22,27,31,38,23,36,23,35,31,35
98213839584,43,33,52,49,45,,42,,32,25,51,36,49,51,50,36,37,90,44,,32,36,42,38,55
92878684896,34,,,,,,,,40,17,,,,30,,,39,46,,,,,,,
87543530208,28,34,,,,,,,,24,22,,25,26,,,,18,,20,,31,24,28,34
82208375520,81,,,,,,,,,,84,84,,,,79,85,,,,,,,72,
76873220832,80,,,,,,,,100,,,,,,,,,,,75,,65,,,
218104078089,37,,,,,,25,,,39,,,,,,36,33,34,46,34,,,,,
232263795424,41,,,32,,,,,,,,,,,48,,41,43,,,,,,,
212768923401,35,,,,,,,,,32,39,,30,37,,36,,,,,,,,41,
