segment_id,day_avg,hour_0_avg,hour_1_avg,hour_2_avg,hour_3_avg,hour_4_avg,hour_5_avg,hour_6_avg,hour_7_avg,hour_8_avg,hour_9_avg,hour_10_avg,hour_11_avg,hour_12_avg,hour_13_avg,hour_14_avg,hour_15_avg,hour_16_avg,hour_17_avg,hour_18_avg,hour_19_avg,hour_20_avg,hour_21_avg,hour_22_avg,hour_23_avg
72913797856,13,18,,27,,,,17,18,10,22,16,17,9,8,12,9,10,8,,9,8,12,18,
233807299296,40,45,40,40,52,42,,,48,48,42,40,38,47,35,39,36,35,27,48,36,30,33,33,36
76873473801,41,,,54,,,,,33,56,48,40,,,35,,38,36,,,38,38,36,,37
297191621344,29,,,,,,,,,,,,19,,,,,38,,,,,,,
226257805065,45,46,,,,,,39,50,42,53,47,40,41,50,43,48,50,40,37,48,48,36,,43
196193033993,26,,,,,,,,,,,,20,40,,24,30,,21,,23,,,,
243337010953,82,,,,,,44,,,,,,,,,,,,,120,,,,,
291856466656,33,,,,,,,,29,23,40,,,25,41,18,36,40,44,26,28,28,25,36,
69290172169,19,,,,,,,,,,,,,,,,,,,19,,,,,
238001856265,48,,,,,,,,43,,49,,75,73,,31,,46,,40,,44,,35,
320881050336,365,,,,,,,,,,,603,,46,,,,,,,,,,,
198306963209,39,,,,,,,,,37,,49,55,35,48,40,40,31,,,,34,31,,
143747203808,85,51,,,,,,,,,,,,,,60,206,,,42,,58,,,84
246893780745,36,,,,,,,47,,30,54,30,38,26,37,26,32,,40,26,,34,48,37,
241558626057,40,30,50,54,,85,,,34,,,59,,38,30,36,33,,,,31,43,46,43,23
214882852617,55,,,,,,,,,,,,,55,,,,,,,,,,,
209547697929,21,,,,,,,,,,,,,21,,,,,,,,,,,
204212543241,42,,,,,,,,,,,,,,39,27,,,,66,,,,,
193542233865,40,,,,,,,,,,30,26,15,33,,65,82,33,,34,49,35,44,,
140190686985,58,47,70,,,,,,,,,,57,,,42,,69,,67,,55,,59,52
192971808521,44,47,50,30,,39,61,39,47,42,33,47,48,50,33,43,41,48,42,42,47,44,41,51,44
102844604169,32,40,53,,,,,,,36,40,,,36,24,40,37,,,18,21,,13,33,44
318800675552,56,58,64,54,59,67,60,42,49,49,48,51,88,50,54,57,49,56,83,52,47,52,65,55,73
241491264224,25,40,30,,32,,,,28,21,36,28,17,27,15,18,22,21,23,19,20,27,27,30,
76168830729,28,,,,,,,,,,,,,,18,,,,22,,,,,68,27
70833676041,35,,,,,,,,,,,,,,35,,,,,,,,,,
292124902112,31,33,,,,,,,28,,,,,,,,,34,,,,,23,,
60163366665,8,,,,,,,,12,,4,,,,,,,,,,,,,,
281454592736,22,,,,,,,,,,,,12,24,,26,28,28,,18,,,29,12,19
276119438048,26,,,,,,,,8,,27,20,35,53,27,,,,,16,,,,,
270784283360,52,,,,,,,,,,,32,,,,82,,,,,,,39,,
38822747913,23,,,,,,,,,,,,,,,,,23,,,,,,,
221996392201,33,34,,,,,,,28,34,32,29,41,26,32,34,32,28,34,43,34,33,35,28,66
142740570848,52,,41,,,,,,,52,,64,53,,,45,47,48,49,77,58,44,52,52,57
98717156064,98,79,,,99,,101,104,98,96,102,106,111,102,103,94,95,95,91,90,92,89,113,91,97
132070261472,66,75,,,,,,,,70,68,71,54,66,59,65,68,68,56,75,61,74,58,66,67
121399952096,77,88,,,,,,,62,82,68,65,,82,79,78,60,87,78,87,72,73,80,73,74
116064797408,59,62,,,,,,64,58,60,54,55,51,96,54,60,,61,48,,56,53,51,48,
110729642720,66,,,,,,,,,,81,60,,,,,73,,69,,,62,55,53,
105394488032,88,,,,,84,101,97,89,98,88,86,78,92,,88,85,88,91,89,76,,87,,
100059333344,64,,,,,,,61,,64,65,,,60,,62,,72,66,,71,,,58,
94724178656,66,79,,65,,,,,,,63,99,,75,,73,77,70,60,53,56,58,61,65,69
84053869280,72,64,,,,,,,,,78,87,93,73,71,66,67,75,76,66,74,62,63,76,
78718714592,72,68,87,,,,77,64,66,65,73,76,69,72,77,73,72,70,72,72,70,70,68,72,75
73383559904,28,36,,,,,,37,,29,24,28,16,6,3,28,25,33,30,41,22,27,40,49,31
182301499145,43,,,,,,,,,66,,,,,37,,,,,42,41,43,47,,35
162101478112,34,,,,,,,,,35,,31,33,,,,34,,,36,,,,,35
211326082825,34,41,39,31,38,47,22,,35,43,37,32,38,34,30,34,32,28,35,32,33,37,33,29,41
259845538528,59,,,,,,,,,45,113,,101,,54,,67,,31,,,35,38,,
211225419529,34,,,,,,,,,35,,25,,,,,,,42,,,,,,
51170778889,31,,,,,,,,,,,41,,28,16,,,,39,,23,36,24,,41
240350666505,36,33,33,,,,,,39,,38,34,43,29,33,,35,,33,32,49,36,42,,39
288870122208,63,76,64,73,62,78,78,60,60,68,69,68,71,59,64,63,62,52,49,42,66,70,62,61,57
65766956809,33,,,,,,,,,,,,,33,,,,,,,,,,,
200655773449,52,63,57,45,58,,85,74,43,56,60,58,49,52,46,62,47,42,37,22,46,52,56,66,54
249175229152,43,34,,,24,,,43,,45,37,45,41,36,54,43,38,44,36,48,37,43,,,61
288031261408,59,,,59,,,,79,49,51,58,60,61,60,54,55,51,58,63,64,59,61,57,66,55
320042189536,65,,,,,,,,63,60,,,67,66,61,,,,,71,,,,,
242028388105,42,,,45,,,,,74,,40,,,36,,21,30,,77,,34,60,,31,30
231358078729,11,,,,,,,,18,,,,13,,10,,,,12,,,,,,
226022924041,36,32,33,,28,,,,,30,31,35,39,38,36,61,42,48,32,35,,40,41,31,36
220687769353,40,29,,,,,,,,,35,,69,,,42,,,,,,54,34,,29
215352614665,21,,,,,,,,,,,,,,,,,,,,,,,21,
204682305289,43,,,,,,,,46,39,53,31,44,39,53,44,42,35,46,42,48,39,41,41,42
194011995913,42,,,,,,,47,,34,,,45,,31,31,23,,37,41,,,,,96
92241403657,42,,,38,,,,,,,15,36,47,35,,65,43,,69,,,28,,36,
183341686537,47,,,,,,,,,,,,,,34,,,,,61,,,54,,
178006531849,27,,,,,,,,,,27,,,23,,,,29,,,,,,,
106401120992,71,77,72,,,,,72,67,76,69,67,67,67,69,74,64,72,70,74,71,67,,70,73
151330758409,30,34,,,,,,,,,41,,,,,,23,36,,,,,19,,
119319830281,48,,41,,53,49,,54,41,51,50,48,43,42,,53,44,,48,77,39,47,41,50,51
113984675593,61,53,,47,,,,,,55,,69,49,,,,113,52,88,50,50,47,,,72
329940746976,51,,,,,,,,,,,42,,,44,,,,,,,,,69,
324605592288,28,,,,,,,,,,,,,,,,,,,28,,,,,
319270437600,66,,,,,,,,,,,91,34,48,,38,,,,80,64,,,62,89
76638592777,39,,45,,,,,,,32,46,41,43,,43,,63,40,36,14,36,,43,,49
292594664160,81,180,,,,,,,,,,118,59,52,,63,55,61,,47,,,,,73
44627664649,31,,,,,,,,,,,,,,29,43,,,26,,27,28,30,,
265918890720,74,70,,,,,,71,65,64,75,66,77,96,69,72,67,81,73,77,65,72,73,78,86
33957355273,57,62,52,,,,,,,,54,,,,,,,56,,,,,,,
28622200585,25,,,,,,,,,24,,,,,,,26,,26,,,,,,
189985464073,54,44,274,70,,,,42,43,54,67,76,64,53,34,46,39,57,47,46,,42,53,35,46
233907962592,58,59,63,51,76,64,,58,55,58,63,61,53,58,49,58,52,,70,49,62,53,59,77,56
238504919776,67,65,61,,76,66,81,68,74,77,57,70,69,77,67,60,65,67,75,66,60,61,64,56,61
143210332896,48,,,,,,,,,48,,,,,,,,,,,,,,,
137875178208,69,77,,,,,,,,70,70,71,78,,70,73,,68,73,63,68,65,63,60,61
132540023520,53,59,67,,68,91,66,53,48,59,58,57,72,53,49,54,54,28,26,30,55,46,51,51,61
127204868832,63,67,57,,,,,,69,,,59,60,63,66,62,59,,65,60,67,70,68,60,63
121869714144,68,,,,,,,,,74,,,,,,,,57,,53,75,,64,83,
116534559456,40,19,78,57,39,42,114,45,45,37,24,49,33,38,34,48,39,31,38,18,29,32,59,50,41
105864250080,59,66,66,49,,,61,,60,,69,,,,,54,62,47,63,59,49,55,,,
100529095392,77,73,,,81,,87,89,72,77,81,78,75,70,74,84,65,66,,,72,71,98,,72
95193940704,67,188,73,78,69,71,,,,59,64,75,63,57,66,65,58,60,58,54,58,57,58,55,96
89858786016,36,,,,,,,,,,,,,,,,36,,,,,,,,
84523631328,61,89,,,,,,,,54,61,59,53,,63,60,,63,54,,,,,,
79188476640,56,61,66,,62,61,67,50,55,60,58,57,66,50,46,54,55,51,50,52,46,52,54,57,66
184650309385,38,,33,,,,,,,41,50,,33,52,31,58,49,37,26,16,32,34,43,39,28
63183012576,74,82,81,76,,73,76,69,66,76,73,74,77,78,70,69,74,70,68,74,68,71,78,71,78
267529503456,85,91,89,72,,83,92,94,83,116,85,79,88,87,83,78,91,78,79,86,87,86,79,75,84
213674893065,32,37,,,,,,,,40,15,26,23,,32,23,48,28,18,35,34,,,,
262194348768,57,62,58,61,58,57,66,59,60,91,67,54,73,60,61,53,47,55,46,43,54,57,50,54,51
194246876937,47,,,,,,,,,46,,46,38,40,,,,46,75,,37,,,,
55532855049,37,,,,,,,,,47,,30,29,,,29,,,,34,,,54,,
208339738377,43,,,,,,,,,,,,,,,,43,,,,,,,44,
267126850272,64,74,64,73,73,75,78,85,65,84,64,67,56,67,67,58,57,54,67,56,58,61,56,65,61
96401900256,63,59,,,,,,,,,,,,76,,,,,,51,74,,50,,
291218932448,29,,,,,,37,,33,25,35,34,35,30,18,31,37,32,23,36,19,39,16,30,
203004583689,50,,,,,,,,,,58,,,52,,,,,,52,39,,49,,
148444824288,62,,,,,,,,,,,,,,,,70,,53,58,,60,,,
304909140704,99,79,125,,,,,88,91,93,84,92,98,81,87,93,90,91,85,296,81,89,74,79,105
60230475529,21,,,,,,,,19,35,15,,14,,,23,25,,27,16,17,29,,,
237162995465,22,27,30,28,30,,28,27,25,13,24,20,18,7,18,25,21,25,17,22,25,18,19,25,23
143109669600,32,31,,39,,,34,42,37,54,39,31,27,23,26,22,52,26,27,25,29,35,23,32,27
226492686089,17,17,,,,,,,,9,13,26,20,11,29,19,11,,,13,14,,,,
221157531401,32,,,,,,,31,,,32,,,,,,,,,,31,,,,
215822376713,37,34,,,,,35,,29,34,42,36,45,,39,30,64,32,26,70,,,22,28,
210487222025,36,35,,,,,,33,33,36,38,40,36,35,37,35,37,34,39,37,40,33,33,34,35
205152067337,48,,,,51,49,,,,52,53,,44,51,52,47,66,37,48,40,46,47,46,52,49
194481757961,39,,,,,,,,,,,,,,41,,34,,,,,,,,
189146603273,44,40,46,,,,,23,70,41,52,54,35,34,50,39,40,40,33,33,29,75,27,,34
173141139209,43,48,,,,,,,47,45,,54,37,,,50,,39,,31,,31,,,
114454437641,63,,,,,,,,,,,,,68,,,61,,,,,,,,
330410509024,55,,79,,,,45,,75,,43,64,45,,96,,32,,,,45,,,,
325075354336,39,,,,,,,29,38,36,46,35,43,33,30,39,80,44,30,42,48,27,,40,
192334274313,33,37,33,,29,,,29,34,46,29,22,26,24,39,21,48,29,32,,32,43,25,31,35
314405044960,59,,57,65,,,,,,,62,,61,57,,,63,61,56,54,58,63,59,52,56
309069890272,26,,,37,,,,,,,25,29,,25,,,31,28,,,,19,23,30,21
303734735584,46,,,,,,,,,,,,,,30,,,,58,,32,,,79,50
298399580896,52,50,71,,60,,113,43,,46,44,54,43,32,48,38,46,44,50,41,56,49,,48,57
293064426208,60,,,,,,60,,,,,,,,,,,,,,,,,,
240853730016,81,,,,,,,70,,,,65,101,,,,,,,,,,,,
55767736073,43,60,41,,,,,,,,42,,41,37,,,,,,34,,,,,
277058962144,44,39,,,45,,38,,66,40,40,36,51,83,36,40,53,49,30,38,41,43,,,78
271723807456,38,38,46,24,33,,87,,,42,56,37,23,37,40,43,34,38,28,38,48,40,,45,49
266388652768,94,,,,,,,,,,,93,107,,79,,,90,94,89,142,,,75,
261053498080,41,28,81,36,,,36,58,36,44,39,48,46,39,32,30,36,31,45,44,43,44,39,33,39
