segment_id,day_avg,hour_0_avg,hour_1_avg,hour_2_avg,hour_3_avg,hour_4_avg,hour_5_avg,hour_6_avg,hour_7_avg,hour_8_avg,hour_9_avg,hour_10_avg,hour_11_avg,hour_12_avg,hour_13_avg,hour_14_avg,hour_15_avg,hour_16_avg,hour_17_avg,hour_18_avg,hour_19_avg,hour_20_avg,hour_21_avg,hour_22_avg,hour_23_avg
96502563552,30,26,42,,,,,,,26,29,,26,,,38,,30,,,,,,,29
180086906633,38,33,37,41,,,,,,38,,,45,28,49,,44,42,,,23,,,32,33
297325839072,30,31,40,36,62,40,39,36,35,25,25,21,21,17,20,17,17,30,39,19,30,24,45,33,31
106032275209,40,40,,,,,,,,,30,,,,,,,,,,29,,,73,
291990684384,45,,52,,,74,,,,30,33,,,9,60,,13,,66,,,,,39,61
66337382153,22,,,,,,,,,,,22,,,,,,,,,,,,,
72108744457,26,27,,,,,,,,,,,,,,,,,25,27,,,,,
252295791328,54,,,,,,,50,,,43,,59,42,,,,84,,,36,,,,
95361965833,34,18,,,,29,,,,,41,32,30,,20,67,25,29,64,24,38,53,31,,43
109521683168,33,70,,,,,,53,,,,27,16,,,,23,,,19,39,,37,,40
245853593353,46,,,,,,,,,,,,,,,,,,,,52,,40,,43
240518438665,28,,,,,,,,,23,,,,,46,26,,,,,,22,,23,
224512974601,9,,,,,,,,,,,,,,,,,,,,,,,9,
213842665225,54,56,73,,,,,,,,,,,,,43,,55,,48,,,,44,
208507510537,31,,37,,,,38,,,,,,,,22,27,52,,,23,,28,,25,
203172355849,23,,,,,,,,,,,,,,,,,,,,,23,,,
197837201161,29,,29,,,,,,,,,,,,,,,,,,,,,,
192502046473,18,,,,18,,,,,,,,,,,,,14,,,,,,,23
187166891785,40,44,36,,,,,55,38,33,39,,30,55,83,40,43,,,39,,35,,,
128480190217,34,,,,,,,,,,,,,,,,,,,34,,,,,
55667072777,38,35,45,49,44,,,49,46,32,47,43,10,29,26,41,39,34,38,37,27,33,39,35,68
107139571465,46,,,,,,,,,82,54,,35,,,34,35,,,,,,46,,
323095642848,98,,,,,,,,,,74,,,,,,,,,,,,,,127
91134107401,68,68,,,,,,,,,,,,,,,,,,,,,,,
275985220320,14,,14,,,,,,,,,,,,,,,,,,,,,,
301755024096,43,46,,126,,,,,,,,,,,,,21,,,,42,,9,19,
69793488649,54,56,61,52,56,58,55,60,54,59,55,51,58,52,49,54,54,53,49,59,53,54,51,54,49
291084714720,30,,,,,,,,,,,,,,,30,,,,,,,,,
59123179273,24,,,,,,,,,,,,,,,,,,,,24,,,,
53788024585,11,,,,,,,,,,9,,,,,,,,,13,,,,,
48452869897,28,32,,,,,,,,,,37,,24,,,,19,,,29,,,,
269744095968,60,,,,,60,,,,,,,,,,,,,,,,,,,
37782560521,14,,,,,,,,,,,,,,,,14,,,,,,,,
259073786592,66,66,148,69,66,68,68,61,63,63,60,56,57,57,55,60,59,58,48,52,59,61,56,62,67
253738631904,72,75,70,,75,86,,,77,63,75,,70,84,72,75,,69,,61,52,75,68,,69
248403477216,63,63,67,69,65,71,64,60,58,60,70,68,61,64,60,62,68,63,55,56,62,66,57,69,60
243068322528,41,62,42,,,35,35,67,37,37,41,36,44,35,44,50,89,44,38,28,33,18,34,47,41
84691656457,189,189,,,,,,,,,,,,,,,,,,,,,,,
64491635424,78,65,75,100,,,79,,,87,64,70,68,97,69,77,77,72,71,69,67,68,119,78,70
131030074080,40,,55,,,,,,,,,,32,,39,43,,,,,,,,,
104354300640,73,72,71,74,,80,,,72,82,73,80,77,70,74,76,69,70,60,68,73,74,71,77,88
93683991264,42,46,,,,,59,52,37,,,39,,54,,42,55,,69,62,,31,12,,
88348836576,32,,,,,,,,,,36,22,,,,,29,25,22,,41,37,36,,
77678527200,40,55,,,,43,47,,43,43,56,54,41,25,43,22,41,31,61,32,,51,32,15,41
67008217824,72,68,,87,,52,,64,112,52,68,53,54,53,40,62,62,56,75,67,74,77,60,72,182
61673063136,94,,72,,,,,,,,,,98,131,90,103,81,85,,96,115,88,,,
182435716873,13,,,,,,,,,,,,,13,,,,,,,,,,,
93516219104,33,,,,,,,,,,,,,,,,,,,,,,33,,
74021347081,24,23,,,,,,23,20,24,,,13,,16,,,23,,,20,55,20,34,
328699232992,37,46,50,,,36,,,,42,,35,,,,,40,29,26,29,,33,,32,
60566019849,46,,,,,,,,56,,,,26,36,47,,106,45,,58,36,,46,41,
330846716640,36,45,41,48,53,,,,37,,,,28,4,,4,4,5,,,,30,33,,42
34326454025,20,,,12,,,,,,,,,,,,,,,,,,,,,36
82845909728,86,,,,,,,,,,,,,,,,,,,,,,,,86
35635076873,33,41,,,,,,,,,26,,,27,29,,25,35,,29,40,37,42,35,29
63351037705,44,,,,,,,,,48,,,45,,,45,,,,,49,44,,38,42
77510755040,85,81,,79,,,,,,,,,93,84,,,,82,,,,,,90,
295245464288,60,65,,,,,,,,,,107,,49,,77,70,58,28,,,,,,62
